Term,fdr,es,nes,lead_genes,subset
Oxidative Phosphorylation,0.05117591721542804,-0.2184660137679456,-1.4497372821963566,LDHB;SLC25A5;ATP5PO;NDUFB8;ATP5F1E;ATP5F1C;TIMM8B;UQCRH;FXN;SLC25A6;NDUFC2;TIMM13;UQCRB;COX4I1;CYC1;TIMM10;BDH2;ATP5MG;NDUFA9;ATP5ME;COX7C;NDUFA7;ETFB;ATP5MC3;ATP5MC1;SURF1;NDUFB6;SDHD;ECI1;COX6C;MRPS11;UQCRC2;MTRF1;NDUFA2;ACAA2;MDH1;COX7A2L;SLC25A11;MTX2;NDUFB1;NDUFS2;COX15;ATP6V1D;ACADM;SUPV3L1;CYCS;PDHX;TIMM9;HSD17B10;ATP5PF;AIFM1,age_changes_CD4_ISGhi_02202026
Myc Targets V2,0.05832549388523048,-0.28963805776150897,-1.4694511811516895,PPAN;NOP56;GNL3;NPM1;IPO4;PHB;SRM;WDR43;TBRG4;MRTO4;TFB2M;EXOSC5;SUPV3L1;DCTPP1;NOP16;TMEM97;RRP12,age_changes_CD4_ISGhi_02202026
mTORC1 Signaling,0.06635726645446582,0.323209814705199,1.379664648613827,DDIT4;BHLHE40;CCNG1;XBP1;TBK1;P4HA1;SSR1;UFM1;M6PR;GAPDH;ELOVL5;EGLN3;CANX;SLA;SLC7A5;FKBP2;TPI1;LTA4H;PSMC2;CDKN1A;HSP90B1;PRDX1;SLC1A4;SQSTM1;SLC6A6;LDHA;ASNS;QDPR;NFIL3;ARPC5L;MCM4;ELOVL6;PSMD12;NFYC;PFKL;ACACA;RPN1;ALDOA;FGL2;PSMG1;PGK1;PSME3,age_changes_CD4_ISGhi_02202026
Wnt-beta Catenin Signaling,0.06773283160865474,-0.3129346698501822,-1.3843337196732275,TCF7;LEF1;KAT2A;FRAT1;MAML1;HDAC2;TP53;NKD1;NOTCH1;GNAI1;NCOR2,age_changes_CD4_ISGhi_02202026
Androgen Response,0.06854799085684989,0.3482788504515956,1.37188503303855,INPP4B;TPD52;CDC14B;ELOVL5;SAT1;DNAJB9;FKBP5;ARID5B;NDRG1;MAF;SEC24D;TMEM50A;IQGAP2;GPD1L;PLPP1;UBE2J1;LMAN1;GNAI3;PA2G4;ELL2;PIAS1;CCND3;KRT8;ITGAV;PDLIM5;XRCC6;ABHD2;NKX3-1;AKAP12;FADS1,age_changes_CD4_ISGhi_02202026
KRAS Signaling Up,0.07022511145473696,0.3292922341778089,1.3655236568970541,PRDM1;NAP1L2;CFH;PCSK1N;IGFBP3;IL10RA;TNFRSF1B;ADAM8;BIRC3;KIF5C;TRAF1;MAP4K1;RABGAP1L;CTSS;WNT7A;LCP1;CAB39L;TRIB1;PLAT;GALNT3;VWA5A;CDADC1;G0S2;PLAUR;AMMECR1;HSD11B1;ACE;CLEC4A;KCNN4;CCL20;PPBP,age_changes_CD4_ISGhi_02202026
Interferon Gamma Response,0.0858677566289025,0.3108455406990712,1.339980567914318,CCL5;STAT4;CFH;RIPK2;IL10RA;ZBP1;CASP1;HLA-DRB1;FAS;IL2RB;IL15RA;PTPN1;PFKP;SRI;TXNIP;IL15;UPP1;IRF5;CIITA;TAPBP;ARID5B;CASP8;ITGB7;SOD2;CDKN1A;STAT3;CD74;CD40;VAMP8;PIM1;SLAMF7;BST2;P2RY14;ICAM1;IL18BP;NOD1;FPR1;RIPK1;FGL2;PDE4B;CD86;TAP1;IRF4;MVP;ISG20;SECTM1;APOL6;TRIM26;PSMB2;OASL;CD69;PELI1;SELP;CD274;PSMB9;TNFAIP2,age_changes_CD4_ISGhi_02202026
Bile Acid Metabolism,0.09621964775446974,0.3350915739697458,1.3207620099097173,GSTK1;ATXN1;OPTN;NR3C2;ACSL5;SOD1;PEX16;GCLM;ABCA2;ABCD2;NPC1;APOA1;HACL1;AMACR;ABCA3;ABCA5;PHYH;HSD17B11;RETSAT;ALDH1A1;LIPE;FADS1;PEX26;PEX13;SLC27A2;HSD17B6;NUDT12;PEX11A;DHCR24;ISOC1;SLC29A1;SLC22A18;PFKM;PEX12;BCAR3;FDXR;CH25H;SCP2;ALDH9A1;RXRA;PIPOX;ABCG8,age_changes_CD4_ISGhi_02202026
heme Metabolism,0.097733438721668,0.3156965962187239,1.3233459354754433,CAST;TENT5C;FBXO7;OPTN;HTATIP2;MGST3;BLVRA;PRDX2;RNF19A;DMTN;NR3C1;HAGH;LRP10;KAT2B;ARL2BP;GCLM;ENDOD1;FN3K;ANK1;PICALM;E2F2;TSPAN5;MKRN1;ASNS;SLC10A3;KHNYN;CTSB;ACSL6;AQP3;PIGQ;TMEM9B;ERMAP;SLC25A37;ELL2;CCND3;SNCA;CDC27,age_changes_CD4_ISGhi_02202026
Mitotic Spindle,0.10715857383948217,0.3055552658517213,1.3038545611945944,ARHGAP5;TBCD;FLNA;ACTN4;ARHGDIA;PCGF5;VCL;DST;EZR;PREX1;SUN2;CEP57;KIF1B;TIAM1;CLIP1;INCENP;KIF20B;PXN;TUBGCP6;SPTAN1;PRC1;RHOT2;ALMS1;TUBGCP5;TOP2A;MYH9;ABR;DYNC1H1;NF1;BRCA2;KIF11;NCK1;ITSN1;KIF3C;KLC1;CDK1;TPX2;CDC27;CKAP5;NUSAP1;LLGL1;BUB1;FSCN1;PDLIM5;GSN;FARP1;KIF5B;CNTROB;ALS2;NDC80;NEDD9;CENPJ;TRIO;ARHGEF12;STAU1;ARFIP2;ARHGAP10;ARAP3;KIF22;MAP3K11;ABI1;MAP1S;RHOF;NUMA1;WASF2;FGD4;SOS1;PLEKHG2;FGD6;KNTC1;AURKA;CDC42EP2;TAOK2;MAPRE1;DOCK2;PALLD;CLIP2;KIF3B;PLK1;NIN,age_changes_CD4_ISGhi_02202026
Apical Junction,0.11435277481650645,0.31465894993973,1.2930070569037153,ITGB1;SORBS3;CD99;ACTN4;VCL;CTNNA1;TRAF1;YWHAH;ADAM23;NECTIN3;VCAN;TGFBI;CRB3;PIK3CB;GTF2F1;SYMPK;ICAM1;TMEM8B;ADAM15;ITGA3;MYL12B;ZYX;MYH9;KCNH2;NF1;CD86;MADCAM1;ICAM2;NRTN;ITGA10;CD274;CDK8;FSCN1;ITGA2;SHC1;NLGN2;STX4;HADH;AKT2;RSU1;SYK;ATP1A3;ADAM9;NF2;B4GALT1;MAPK11;MSN;SIRPA;RHOF;ICAM4;JAM3;VASP;MPZL2;CLDN7;SKAP2;CDH1;TAOK2;ITGB4;TSPAN4;AMIGO1;CERCAM;BMP1,age_changes_CD4_ISGhi_02202026
Spermatogenesis,0.1577994488474931,0.32070806696204346,1.248369488825248,PCSK1N;IDE;MLF1;PEBP1;GSTM3;DBF4;SPATA6;IL12RB2;PRKAR2A;LPIN1;PHF7;PSMG1;TSN;NCAPH;ACE;CDK1;VDAC3;BUB1;MLLT10;PARP2;HSPA4L;CCT6B;MAST2;NF2;ZC2HC1C;NPHP1;JAM3;CDKN3,age_changes_CD4_ISGhi_02202026
Unfolded Protein Response,0.16998335667024653,0.3043690755027871,1.2337744643266906,DDIT4;PDIA6;ERN1;XBP1;EXOSC9;ATF3;SSR1;XPOT;HERPUD1;DNAJB9;SLC7A5;WFS1;NABP1;HSP90B1;SPCS1;SLC1A4;HYOU1;ASNS;WIPI1;CNOT2;DCP1A;ZBTB17;DCTN1;YWHAZ;SHC1;HSPA9;SRPRA;KIF5B;EEF2;PSAT1;MTHFD2,age_changes_CD4_ISGhi_02202026
Glycolysis,0.18203112139303607,0.28961160412638154,1.2199302660271922,IGFBP3;DDIT4;ENO2;CITED2;TXN;PFKP;P4HA1;EGLN3;GFPT1;SOD1;CD44;TPI1;CHPF2;CHST12;ECD;VCAN;TGFBI;FAM162A;PKM;LDHA;MIF;ALDOA;PGK1;AGL;POLR3K;GNE;ARPP19;ISG20;UGP2;CDK1;BIK;PGAM1;TPBG;MDH2;PC;GMPPA;GUSB;PLOD1;CHPF;CACNA1H;IL13RA1;SLC16A3;B4GALT1;B3GNT3;TGFA;PAM;PRPS1,age_changes_CD4_ISGhi_02202026
Xenobiotic Metabolism,0.19203178740039734,0.28970846951146584,1.2079124409109856,DHRS7;FAS;ELOVL5;ABHD6;UPP1;PTGDS;PMM1;ABCD2;NPC1;SLC6A6;NQO1;HACL1;CD36;SSR3;SLC12A4;PEMT;CES1;ACP2;HMOX1;PTGES3;HSD11B1;GABARAPL1;ARPP19;RETSAT;PPARD;LCAT;CDA;SLC1A5;TMEM176B;PDLIM5;PC;IL1R1;CYP2E1;ACO2;TMBIM6;ACOX1;KYNU;DCXR;SPINT2;HES6,age_changes_CD4_ISGhi_02202026
DNA Repair,0.22081704442687974,0.28026419180636564,1.183461124663825,COX17;DDB2;DUT;BCAP31;TK2;SUPT5H;TMED2;TAF6;VPS28;POLA2;TAF9;GPX4;GTF2F1;POLE4;XPC;SSRP1;SMAD5;DDB1;AGO4;ELL;EIF1B;POLH;POLR3C;PDE4B;SUPT4H1;POLR3GL;POLR2E;NUDT21;TAF1C;HCLS1;CDA;NPR2;POLR2K;NFX1;GUK1;ELOA,age_changes_CD4_ISGhi_02202026
E2F Targets,0.28621477857768474,0.2650455149327752,1.1365582532825356,HMGB2;ANP32E;CDKN2A;MAD2L1;PTTG1;EED;PRDX4;DUT;CENPM;CDKN1B;POLA2;CDKN1A;ATAD2;POLE4;SSRP1;TCF19;SLBP;MXD3;MCM4;PSMC3IP;SPAG5;TOP2A;CCNE1;ORC2;BRCA2;NAA38;NUDT21;TK1;PA2G4;CDC25B;RAN;ILF3;CDK1;LYAR;SUV39H1;DEK;PSIP1;XRCC6;UNG;RAD21;SMC6;PHF5A;MCM3;MCM6;TIMELESS;MTHFD2;ASF1A;HELLS;SRSF1;JPT1;MLH1;GINS3;GINS1;POLD1;CDCA8;LIG1;PLK4;PRPS1;WDR90;RPA1;KIF22,age_changes_CD4_ISGhi_02202026
PI3K/AKT/mTOR  Signaling,0.2911967385083803,0.28258545853708256,1.1295808969835337,ARHGDIA;TBK1;ARF1;SLA;CDKN1B;MAP3K7;TIAM1;CDKN1A;HSP90B1;CAB39L;SQSTM1;DUSP3;PRKAR2A;IRAK4;NOD1;AP2M1;ACACA;RIPK1;NCK1;FASLG;CDK1;YWHAB,age_changes_CD4_ISGhi_02202026
UV Response Up,0.3141897943119878,0.26959017674604735,1.1110764492066507,ENO2;ATF3;RAB27A;SLC25A4;SIGMAR1;SOD2;SQSTM1;CREG1;PRKCD;ASNS;SELENOW;ICAM1;GGH;CCNE1;RPN1;KCNH2;ALDOA;NPTXR;GRPEL1;TAP1;AQP3;HMOX1;DNAJB1;HLA-F;CCND3;APOM;HYAL2;PDAP1;PARP2;CYB5B;BSG;TMBIM6;RHOB;HNRNPU;TST;C4BPB;HSPA13;CDK2;CDKN2B,age_changes_CD4_ISGhi_02202026
KRAS Signaling Dn,0.46015320521435293,-0.1982049141515596,-1.0345266811952871,IFI44L;RSAD2;SKIL;LFNG;CHST2;MX1;LYPD3;STAG3;CAMK1D;SNN;PLAG1;KMT2D;PDE6B;GTF3C5;SLC25A23;GAMT,age_changes_CD4_ISGhi_02202026
Pancreas Beta Cells,0.5827252141590652,0.3433364685174639,0.9650741598840804,DPP4;STXBP1;SPCS1,age_changes_CD4_ISGhi_02202026
Notch Signaling,0.6904985888993415,-0.22410327624891846,-0.8922313114558954,LFNG;MAML2;KAT2A,age_changes_CD4_ISGhi_02202026
G2-M Checkpoint,0.8727811005439101,0.1805043862047947,0.7783247354885278,MAD2L1;PTTG1;CDKN1B;DBF4;SLC7A5;ATRX;POLA2;RPS6KA5;INCENP;KIF20B;KPNB1;E2F2;PRC1;CUL4A;UCK2;TOP2A;NUP98;ORC5;BRCA2;EWSR1;KIF11;RBL1;CDC25B;ILF3;CDK1;TPX2;CDC27;NUSAP1;SUV39H1;BUB1;RAD21;BUB3;KIF5B;MCM3;MCM6;CASP8AP2;NDC80;KNL1;CCNF;CDC7;SRSF1;JPT1;CUL5;HNRNPU;PLK4;KIF22;ODF2;NUMA1;E2F1;E2F4;CDKN3;CHEK1;TRAIP,age_changes_CD4_ISGhi_02202026
Hedgehog Signaling,0.989126487364081,0.1892714346007462,0.5656360598276058,MYH9;NF1;PTCH1;AMOT;TLE1;CDK5R1;ADGRG1;CELSR1;GLI1;VEGFA;HEY2;PML;CDK6;NRP2;DPYSL2;NRCAM,age_changes_CD4_ISGhi_02202026
Epithelial Mesenchymal Transition,0.0,0.5753139102542701,1.9947727301663805,LGALS1;GLIPR1;FAS;ITGB1;FLNA;IL32;SGCB;PLOD1;VIM;EMP3;PPIB;TGFBR3;ACTA2;WIPF1;TIMP1;MAGEE1;PLOD3;ENO2;IL15;ITGA5;ITGAV;QSOX1;CD44;SDC4;COLGALT1;TPM4;CADM1,age_changes_CD4_Proliferating_02202026
mTORC1 Signaling,0.002615577215416257,0.48174919866829435,1.7783701896294333,HSPA9;CANX;MTHFD2;TUBA4A;GPI;ELOVL5;CCNG1;TPI1;ITGB2;CTSC;DDIT4;RPN1;HSPA5;SSR1;M6PR;PGK1;PRDX1;PFKL;SQSTM1;NFKBIB;GMPS;SLC9A3R1;HPRT1;SLC37A4;DDX39A;CALR;PSME3;SKAP2;YKT6;ARPC5L;FDXR;IMMT;STIP1;PGM1;BHLHE40;DHCR7;GGA2;ALDOA;LDHA;ADIPOR2;PSAT1;G6PD;NFYC;TCEA1;HSP90B1;GAPDH;RDH11;RPA1;USO1;SYTL2;MAP2K3;UNG;GBE1;FADS1;FGL2;DHFR;NUP205;PPIA;INSIG1;MCM4;EBP;GCLC;HSPE1;UCHL5;PIK3R3;XBP1;TMEM97;PSMD14;ACTR3;SLC2A3;DDIT3;LTA4H;PITPNB;SEC11A;TBK1;TFRC;MCM2;TUBG1;SDF2L1;ATP2A2;ACLY;PSMC2;ERO1A;ENO1;RIT1;ELOVL6;SCD;UFM1;SLC1A5;TRIB3;FKBP2;ACTR2;QDPR,age_changes_CD4_Proliferating_02202026
Coagulation,0.002766475900921041,0.5351356043423886,1.7968666256609407,CLU;CAPN2;CSRP1;ANXA1;SIRT2;WDR1;TIMP1;PLEK;RABIF;CTSO;CPQ;CRIP2;PREP;CTSH;CTSB;DPP4;DUSP14;F8;PRSS23;LAMP2;ISCU;GNB2,age_changes_CD4_Proliferating_02202026
Allograft Rejection,0.003017973710095681,0.47345183055712964,1.7284954161286046,HLA-DQA1;HLA-DRA;CDKN2A;CD74;FAS;FLNA;SRGN;HLA-DMA;MAP4K1;TAP1;CCL5;ITGB2;GPR65;GZMA;STAT4;WAS;IL2RB;TAPBP;HLA-DMB;CCL4;CD3E;STAT1;TIMP1;IFNG;GZMB;CD4;HCLS1;IL15;ZAP70;APBB1;PRF1;CD2;F2R;ICAM1;TPD52;NPM1;TNF;HLA-E;CXCR3;CTSS;SIT1;DEGS1;PSMB10;CD47;ITGAL;EIF3A;LCP2,age_changes_CD4_Proliferating_02202026
Fatty Acid Metabolism,0.003017973710095681,0.5100478215527003,1.8398107344419927,LGALS1;GLUL;ELOVL5;HSD17B4;ACSL5;S100A10;SUCLG2;DLST;ERP29;SDHA;METAP1;ENO2;YWHAH;HSDL2;BLVRA;NCAPH2;PSME1;ALDH9A1;DLD;PCBD1;HSD17B11;FASN;CBR1;SMS;MDH2;ACADVL;MIF;ALDOA;LDHA;ADIPOR2;ACAA2;SERINC1;ACSM3;RDH11;UBE2L6;SUCLA2;PRDX6;ACADM;ACAT2;RETSAT;CPT1A;ACSS1;ODC1;UROS;RAP1GDS1;ACO2;SDHC;NSDHL;SLC22A5;ADSL;GCDH,age_changes_CD4_Proliferating_02202026
Complement,0.0033533041223285345,0.49471881295047837,1.8045042827514681,CLU;ANXA5;CSRP1;CASP1;PIM1;CCL5;CTSC;GZMA;WAS;SPOCK2;HSPA5;PSMB9;F5;STX4;APOBEC3G;LGALS3;TIMP1;GZMB;PLEK;RABIF;SIRT6;HSPA1A;GNAI3;CTSO;CALM3;CPQ;PIK3R5;PREP;GMFB;RHOG;CTSH;CTSB;PRKCD;DPP4;CTSS;CASP4;VCPIP1;GNG2;XPNPEP1;GATA3;PIK3CG;LAP3;LCP2;KIF2A;RNF4;RCE1;LIPA;F8;LAMP2;GNB2;GCA;BRPF3;ITGAM;SERPINA1;LCK;GNGT2;EHD1;GZMK;LTA4H,age_changes_CD4_Proliferating_02202026
Reactive Oxygen Species Pathway,0.004023964946794241,0.540800275064843,1.6863334724998846,TXN;LSP1;PRNP;PFKP;PRDX4;PRDX1;SOD1;CDKN2D;G6PD;FTL;PRDX2;PRDX6;PTPA;SCAF4;STK25;GCLC;GCLM;MBP;GPX4;NDUFA6;ABCC1;PDLIM1;OXSR1;ATOX1;NQO1;SELENOS;TXNRD2,age_changes_CD4_Proliferating_02202026
Pperoxisome,0.006594831440579451,0.4750166488069844,1.6423094902795576,TSPO;GSTK1;ELOVL5;HSD17B4;CNBP;ACSL5;SLC35B2;PRDX1;SLC25A4;YWHAH;PABPC1;ALDH9A1;SCP2;SOD1;HSD17B11;PEX11B;MVP;CLN6;RDH11;CADM1;RETSAT;FADS1;ERCC3;CTPS1;VPS4B;ABCC5;IDE;ISOC1;LONP2;ABCB1,age_changes_CD4_Proliferating_02202026
Apoptosis,0.0074191853706518825,0.45507248890792074,1.6434486222577191,TSPO;CLU;FAS;CASP1;LMNA;TAP1;PEA15;ANXA1;CDC25B;TGFBR3;SQSTM1;LGALS3;TIMP1;BCL2L1;BAX;ENO2;PPT1;PRF1;RELA;CD2;F2R;FDXR;CASP8;SOD1;TNF;TXNIP;CFLAR;DAP;CASP4;CD44;GNA15;ATF3;DNAJC3;ANKH;BCAP31;PPP2R5B;SPTAN1;BTG3;RETSAT;ROCK1;IFNGR1;EBP;DPYD,age_changes_CD4_Proliferating_02202026
Adipogenesis,0.008584458553161048,0.436026850975352,1.588057102109132,DHRS7;MGST3;RNF11;STOM;CD151;REEP5;GPHN;CMPK1;PFKL;GPAT4;ARAF;RTN3;COX6A1;RIOK3;IMMT;DLD;ESYT1;SCP2;DNAJB9;PGM1;UBC;SOD1;DHCR7;YWHAG;MDH2;DLAT;ALDOA;ADIPOR2;APLP2;ATP1B3;ACAA2;COX8A;PRDX3;NDUFB7;ELMOD3;SLC25A1;GRPEL1;UBQLN1;SQOR;RAB34;ACADM;NDUFA5;BAZ2A;RETSAT;GBE1;PLIN2;IFNGR1;NABP1;PREB;PEMT;TOB1;RMDN3;ACO2;UQCR11;SDHC;CHUK;FAH;UQCRC1;BCKDHA;GPX4;ACLY;LPCAT3;GHITM;ELOVL6;SLC1A5;CHCHD10;G3BP2;SLC27A1;QDPR,age_changes_CD4_Proliferating_02202026
DNA Repair,0.008982064613380003,0.4332047602115011,1.5896266294366437,TMED2;ADRM1;NUDT21;DDB2;TAF6;POLH;MPG;IMPDH2;HPRT1;NELFCD;HCLS1;LIG1;XPC;TARBP2;SSRP1;ARL6IP1;NFX1;SUPT5H;POLA2;POLR2E;POLR3GL;ELOA;SAC3D1;GTF2F1;POLB;AAAS;SEC61A1;BCAP31;NCBP2;GTF2A2;SF3A3;POLR1D;SMAD5;POLR2C;GUK1;POLL;ERCC3;STX3;RFC5;POLE4;DUT;EDF1;ELL;DCTN4;PDE4B;ITPA;TK2;CANT1;GTF2B;TAF1C;VPS28;POLD1;ZWINT;POLA1;GPX4;DDB1;MPC2;VPS37B;POLR2A;ADA;POLR2F;NELFE,age_changes_CD4_Proliferating_02202026
Angiogenesis,0.009511189874240935,0.6828055554675942,1.6064655401541394,S100A4;LRPAP1;TIMP1;ITGAV,age_changes_CD4_Proliferating_02202026
Glycolysis,0.009556916748636322,0.4370522111888182,1.5752081028651863,TXN;PGAM1;TPI1;PKM;DDIT4;PLOD1;PFKP;PRPS1;HSPA5;PGK1;ENO2;SLC37A4;EXT2;GOT2;PAM;ALDH9A1;DLD;SOD1;CITED2;MDH2;ALG1;MIF;ALDOA;LDHA;QSOX1;PGM2;CD44;GUSB;CLN6;G6PD;GALK2;MED24;IDUA;COPB2;HS2ST1;UGP2;KIF2A;KIF20A;RBCK1;GNPDA1;B3GAT1,age_changes_CD4_Proliferating_02202026
Protein Secretion,0.009657515872306179,0.4720971760767758,1.6122918221098803,TMED2;AP3S1;CD63;CTSC;ARFGAP3;ATP1A1;M6PR;ARF1;RAB14;SEC31A;LMAN1;PPT1;TMX1;YKT6;PAM;SCAMP3;TPD52;SOD1;NAPA;ARCN1;COPB2;COPE;VAMP4;RAB9A;USO1;RER1;AP3B1;GALC;SNAP23;LAMP2;VAMP3;VPS4B;TMED10;ARFIP1;ANP32E;STAM;VPS45;ATP6V1H;CLCN3;ERGIC3;ADAM10;RAB5A;SEC24D,age_changes_CD4_Proliferating_02202026
Cholesterol Homeostasis,0.009672992660563082,0.48221968964176937,1.5908364467517444,CLU;ANXA5;S100A11;LGALS3;ANTXR2;SREBF2;DHCR7;FASN;ETHE1;GUSB;ATF3;FDFT1;ACAT2;LSS;ACSS2;FBXO6;EBP;TMEM97;NSDHL;MVD;PLAUR;CPEB2;ALCAM;FABP5;SCD;TRIB3,age_changes_CD4_Proliferating_02202026
Unfolded Protein Response,0.009892247160869177,0.4575331582743549,1.5941831280290957,HSPA9;HERPUD1;MTHFD2;WIPI1;DDIT4;SRPRA;HSPA5;SSR1;ERN1;PDIA6;EEF2;CEBPG;POP4;SEC31A;CALR;EXOSC10;SPCS1;DCP1A;DNAJB9;NPM1;XPOT;SRPRB;YWHAZ;ZBTB17;HYOU1;ATP6V0D1;PSAT1;ATF3;EDC4;EIF4A3;HSP90B1;DNAJC3;SDAD1;BAG3;NABP1;PREB;XBP1;GEMIN4;DKC1;SEC11A;NFYA;EXOC2;DCTN1;ALDH18A1,age_changes_CD4_Proliferating_02202026
E2F Targets,0.010414968097585095,0.4206948145497025,1.5610921945205218,CDKN2A;MTHFD2;NUDT21;XRCC6;CDC25B;PRPS1;PRDX4;RNASEH2A;MLH1;RAD21;HUS1;RACGAP1;TIMELESS;MCM5;DDX39A;LIG1;ILF3;TCF19;SSRP1;SLBP;GINS3;DCLRE1B;ASF1A;EED;RAD51AP1;TUBB;MELK;CSE1L;TRIP13;POLA2;LYAR;SUV39H1;CNOT9;TK1;CDCA8;DCK;USP1;SRSF1;JPT1;PMS2;EZH2;UBR7;PTTG1;RPA1;LMNB1;MCM3;UNG;PLK4;GINS1;PA2G4;CDK1;POLE4;KIF22;NUP205;CTPS1;MCM4;CENPM;DUT;SMC1A;ANP32E;PRIM2;RBBP7;POLD1;ATAD2;CHEK2;MCM7;ASF1B;SHMT1;NAA38;TFRC;MKI67;RAD51C;LBR;MCM2;TUBG1,age_changes_CD4_Proliferating_02202026
Myc Targets V1,0.012351336850576768,0.4181302019897266,1.5425737152819492,CANX;AP3S1;BUB3;YWHAQ;CNBP;XRCC6;PRDX4;PGK1;EIF4H;IMPDH2;KPNB1;HNRNPA3;HPRT1;STARD7;MCM5;SF3A1;TCP1;SRPK1;CCT4;GOT2;SNRPD3;PABPC1;PTGES3;U2AF1;PSMB2;CDC45;HNRNPA1;PRPS2;NPM1;XPOT;ACP1;LDHA;EIF4G2;SNRPA;CBX3;PSMB3;RRM1;VDAC1;PRDX3;LSM7;USP1;TUFM;CCT7;G3BP1;SRSF1;NCBP2;CUL1;VDAC3;UBA2;SNRPD2;PA2G4;HNRNPU;PHB2;CCT3;TFDP1;PPIA;CTPS1;COX5A;MCM4;SRSF7;DUT;PSMA6;ODC1;HSPE1;PWP1;RNPS1;PSMD14;SLC25A3;ERH;LSM2;MCM7;PPM1G;HNRNPR;PABPC4;NOP16;RSL1D1;MCM2;SNRPA1;CSTF2;NCBP1;CCNA2;RAN;POLE3;CAD,age_changes_CD4_Proliferating_02202026
p53 Pathway,0.013660302056222557,0.41556996433012144,1.527414938456129,S100A4;CDKN2A;FAS;RPS27L;CASP1;TAP1;CGRRF1;SLC3A2;CCNG1;STOM;DDIT4;DDB2;S100A10;BLCAP;PIDD1;UPP1;PVT1;POLH;BAX;PMM1;PRKAB1;CD82;RB1;XPC;F2R;TRAFD1;FDXR;ABHD4;PERP;TXNIP;COQ8A;AEN;RHBDF2;ATF3;SEC61A1;MDM2;SPHK1;RALGDS;RETSAT;DRAM1;ISCU;MAPKAPK3;RAP2B;ABCC5;ZNF365;NINJ1;TOB1;NDRG1;ANKRA2;DDIT3;EPS8L2;HMOX1,age_changes_CD4_Proliferating_02202026
Oxidative Phosphorylation,0.014385674684789412,0.40817955872706013,1.5186305542303944,MGST3;HSPA9;GPI;OGDH;DLST;ATP5MC2;GLUD1;HADHA;SLC25A4;SDHA;ATP6V1E1;BAX;AFG3L2;COX7A2L;COX6A1;GOT2;CYB5R3;IMMT;DLD;TCIRG1;ATP6V0E1;ACAT1;NDUFS7;MDH2;DLAT;ACADVL;COX11;OPA1;NDUFV1;LDHA;ACADSB;VDAC1;ACAA2;COX8A;PRDX3;NDUFB7;NQO2;SUCLA2;GRPEL1;MTRR;VDAC3;ACADM;NDUFA5;RETSAT;ATP6AP1;CPT1A;OXA1L;PHB2;ISCU;COX5A;COX7A2;MFN2;ATP6V0C;NDUFB6;SLC25A5;SLC25A3;NDUFA3;ACO2;UQCR11;MRPS30;SDHC;ATP6V1C1;UQCRC2;ETFA;ATP5F1D;COX5B;NNT;ATP6V1H;UQCRFS1;SUPV3L1;ATP5F1B;NDUFB2;ATP5PB;MRPS12;UQCRC1;BCKDHA;NDUFA4;GPX4;SLC25A20;NDUFA6;ATP6V1G1;FH;POLR2F;SLC25A6;ATP5PD,age_changes_CD4_Proliferating_02202026
Interferon Gamma Response,0.017421939144643253,0.4052760607833046,1.4956819420058782,HLA-DRB1;HLA-DQA1;CD74;FAS;CASP1;HLA-DMA;MTHFD2;ITGB7;TAP1;PIM1;TRIM26;CCL5;GZMA;STAT4;PFKP;IL2RB;TAPBP;PSMB9;UPP1;IL10RA;STAT1;OASL;MYD88;CMTR1;ZBP1;LY6E;IL15;TRAFD1;ICAM1;PSME1;CASP8;PSMB2;IL18BP;SRI;TXNIP;MVP;CASP4;PTPN2;PSMB8;PSMB10;PTPN1;LAP3;LCP2;IFITM2;UBE2L6;RBCK1;DHX58;ADAR;IRF5;RIPK1;FGL2;OAS2;SLAMF7;STAT3;APOL6;VAMP5;NLRC5;HLA-B;PDE4B;ISOC1;IFI35;HLA-A;VAMP8;BST2;DDX60;PNPT1;IRF8;PML;TDRD7;NUP93;RIPK2;IFITM3,age_changes_CD4_Proliferating_02202026
Hypoxia,0.01758089446992246,0.41425740886698925,1.4994511966503254,S100A4;ANXA2;GPI;IDS;PIM1;TPI1;DDIT4;PFKP;HSPA5;PGK1;PFKL;HK1;ENO2;SLC37A4;ZFP36;PAM;WSB1;TPD52;PGM1;BHLHE40;CITED2;MYH9;MIF;ALDOA;LDHA;PGM2;SDC4;GAA;XPNPEP1;KLF6;ATF3;RORA;GAPDH;SLC25A1;UGP2;PHKG1;TPST2;GBE1;PLIN2;IGFBP3;JMJD6;GYS1;NDRG1;SLC2A3;DDIT3;HMOX1;ILVBL,age_changes_CD4_Proliferating_02202026
Xenobiotic Metabolism,0.031479142448359115,0.39920609546386226,1.4385223066108317,FAS;DHRS7;ELOVL5;UPP1;PGD;SSR3;CES1;HPRT1;PMM1;MTHFD1;PTGDS;PGRMC1;PTGES3;ALDH9A1;AKR1C3;CBR1;NPC1;ACP1;GSS;PSMB10;RETSAT;PDLIM5;COMT;TMBIM6;PEMT;GCLC;ASL;TMEM97;NINJ1;ACO2;HMOX1;IRF8;CROT;FAH;ATP2A2;SLC1A5;SAR1B;NQO1;ABCD2;CYFIP2;POR;GCH1;ACOX3;PTS;SLC12A4;CNDP2;CDA;HES6;ID2;CA2;ESR1;AHCY;AP4B1;DHPS,age_changes_CD4_Proliferating_02202026
