Term,fdr,es,nes,lead_genes,subset
TNF-alpha Signaling via NF-kB,0.3669290105800671,0.2248777797808167,1.0596754644667954,CCL5;KLF10;CFLAR;SQSTM1;MSC;ZC3H12A;RIPK2;RELB;PDLIM5;KYNU;NFKB2;RELA;CD80;DRAM1;IL18;TNIP2;G0S2;TNIP1;EHD1;SGK1;PLAUR;ICAM1;TRAF1;SLC16A6;SAT1;PNRC1;NINJ1;SLC2A6;TNFSF9;IL23A;ATF3;NFKBIA;SOD2;CSF1;DNAJB4;TANK;NFKBIE;LITAF;SPHK1;CEBPD,age_changes_B_memory_02062026
PI3K/AKT/mTOR  Signaling,0.3743363823035281,0.2503058544615172,1.0620911394285992,THEM4;SQSTM1;ARHGDIA;HSP90B1;UBE2N;TRAF2;ARF1;CDK2;CAMK4;FGF22;CDK4;UBE2D3;EIF4E;CDKN1B;MKNK1;TBK1;CALR;AKT1S1;RIPK1;PRKAR2A;RALB;MAP2K6;MAPKAP1;TNFRSF1A;PIK3R3,age_changes_B_memory_02062026
Reactive Oxygen Species Pathway,0.4368209818928505,0.27381424126936943,1.0204804381912074,PRDX2;PRNP;GPX4;TXN;GCLC;ATOX1;SOD1;LSP1;PRDX6,age_changes_B_memory_02062026
Hedgehog Signaling,0.48489826395370544,0.30837155853013226,0.9924374932396913,NRCAM;TLE3;L1CAM;ADGRG1;MYH9,age_changes_B_memory_02062026
KRAS Signaling Dn,0.5207392197125257,0.22580087916456507,0.9702444751007051,STAG3;TGFB2;PLAG1;SIDT1;FGGY;SLC25A23;CD80;PRKN;WNT16;SGK1;FGF22;ZBTB16;ENTPD7;RYR1;ZC2HC1C;MYO15A;DTNB;MEFV;TCF7L1,age_changes_B_memory_02062026
Mitotic Spindle,0.7555213685732747,-0.18887654525209227,-0.909858813301438,MID1IP1;RALBP1;BIN1;WASF1;NCK2;CENPF;SPTBN1;WASF2;ARHGEF7;RANBP9;KIF15;NOTCH2;ARL8A;SOS1;ABL1;NCK1;CD2AP;PLEKHG2;BCR;CNTRL;TUBGCP3;PCNT;NUSAP1;ABR;KNTC1;DLG1;MYO1E;CLIP2;CAPZB;YWHAE;SMC4;NDC80;ROCK1;EPB41L2;MARK4;RABGAP1,age_changes_B_memory_02062026
Pancreas Beta Cells,0.8457060808385383,-0.29934607214183584,-0.848194160911368,FOXO1;LMO2,age_changes_B_memory_02062026
Apical Surface,0.9405987508076674,-0.21924820788662822,-0.7417200942559452,IL2RG;SULF2;ATP8B1;LYN;NCOA6;ADIPOR2;ADAM10;B4GALT1;AKAP7;NTNG1;BRCA1,age_changes_B_memory_02062026
Interferon Alpha Response,0.0,-0.4952632461042773,-2.34713788371413,ISG15;SAMD9L;LGALS3BP;EPSTI1;SAMD9;OAS1;SP110;IRF9;IRF7;PSMB8;NMI;IFI30;USP18;LAP3;LY6E;IFI44L;CMPK2;IFIT3;UBE2L6;IFI44;IFI35;PSME2;IRF2;RSAD2;MOV10;MX1;PSMB9;CNP;PARP9;CD47;PARP14;STAT2;MVB12A;RTP4;DDX60;IFIT2;PSMA3;SELL;IFITM2;DHX58;EIF2AK2;PLSCR1;TRIM25;HELZ2,age_changes_B_naive_02062026
Oxidative Phosphorylation,0.00048505426544594675,-0.37705773023095734,-1.9810858528894024,TIMM8B;ATP6V1D;ATP5F1C;NDUFB3;NDUFC2;BDH2;ACAA1;NDUFB2;LDHA;IDH1;PDHB;TIMM13;ATP6V1E1;ECH1;DECR1;SLC25A5;NDUFA2;ATP5PF;MRPL15;MRPS11;ATP6V0B;UQCR10;NDUFA9;ATP5MC3;NDUFA7;ATP5MF;SDHD;NDUFS4;HSD17B10;NDUFA8;MDH1;ATP6V0E1;NDUFS6;NDUFB1;SLC25A11;IDH2;COX5A;MRPL35;NDUFB8;NDUFB6;COX7B;NDUFAB1;POLR2F;SUCLG1;ECHS1;NDUFS3;VDAC3;NDUFA1;NDUFA6;NDUFB4;ATP5F1E;ATP5PO;COX6B1;ETFA;COX11;FXN;TIMM10;UQCRQ;SUCLA2;ECI1;ATP5PB;PDHA1;BAX;ATP6V1F;FH;ATP5ME;FDX1;VDAC1;IDH3B;SURF1;CYC1;NDUFS2;ATP6V1G1;PRDX3;ATP5MC1;UQCR11,age_changes_B_naive_02062026
Inflammatory Response,0.0060882800608828,0.39405992321322036,1.8733933087308328,CD70;RIPK2;IL18;IL15;CCL5;IL10RA;TIMP1;HIF1A;GNA15;AQP9;PTGER2;ICAM1;BEST1;NOD2;IL6;TNFRSF1B;IL15RA;TAPBP;CHST2;RHOG;CXCL8;CCR7;TNFSF9;MEFV;MYC;PROK2;CD82;IRAK2;FPR1;ACVR1B;C3AR1;SLC7A1;CD14;MSR1;C5AR1;ABI1;LTA;PDE4B;RAF1;OSM;IL10;MARCO;KIF1B;AHR;RELA;IL18RAP;NLRP3;IL2RB;STAB1;SPHK1;MMP14;TLR2;CMKLR1;CSF3R;F3;SLC28A2,age_changes_B_naive_02062026
Apoptosis,0.008625063419583967,0.38959811915931186,1.8082345902425458,ENO2;IL18;PEA15;TXNIP;TGFBR3;TIMP1;PDCD4;F2R;SQSTM1;HSPB1;TSPO;BCL2L11;HMGB2;ANKH;ETF1;GPX4;TGFB2;CFLAR;CDKN1B;PDGFRB;GNA15;LGALS3;KRT18;CASP1;PPT1;CTH;IL6;BMF;BCL10;FAS;ANXA1;CYLD;FEZ1;DAP3,age_changes_B_naive_02062026
TGF-beta Signaling,0.00905434628832434,-0.4220792820438133,-1.716352050110914,PMEPA1;FURIN;FKBP1A;SMAD3;TRIM33;SPTBN1;SMAD7;ID2;SMURF2;FNTA;ID3;NOG;TGFB1;CDK9;SKI;SKIL;SMURF1;APC;NCOR2;BCAR3;SMAD1;XIAP;TGIF1;ENG;PPM1A;IFNGR2,age_changes_B_naive_02062026
Notch Signaling,0.014794155096101377,-0.4503867516088395,-1.6350756723709716,LFNG;DTX4;RBX1;DTX1;PSENEN;NOTCH1;ST3GAL6;HES1;PRKCA;MAML2,age_changes_B_naive_02062026
Protein Secretion,0.016235413495687467,0.3934613202774856,1.72175151395127,VAMP3;ATP1A1;LMAN1;ANP32E;STAM;SCRN1;ARFIP1;ARF1;SSPN;TMED2;KRT18;TMED10;PPT1;CD63;M6PR;AP3S1;VPS45;SEC31A;RAB5A;PAM;MON2;KIF1B;STX12;GALC;RAB14;ARFGAP3;AP3B1;BNIP3;SEC24D;AP1G1;TOM1L1,age_changes_B_naive_02062026
E2F Targets,0.017655975262232462,-0.30131385501053154,-1.59400447333991,STMN1;LBR;TP53;RAD51AP1;NOP56;NAA38;SMC4;CKS2;HNRNPD;CKS1B;NASP;MYBL2;RPA3;PCNA;JPT1;CDC25B;UBE2S;CTCF;UBE2T;BARD1;DCTPP1;RPA2;SMC6;PPP1R8;TOP2A;CDKN2C;EXOSC8;SRSF2;ORC6;HMGA1;DNMT1;EZH2;PDS5B;CENPM;WEE1;PSMC3IP;NME1;BUB1B;LUC7L3;MCM7;GSPT1;TACC3;AK2;SNRPB;POLD2;RFC2;CCP110;CTPS1;SMC1A;MRE11;ASF1B;RAD51C;LYAR,age_changes_B_naive_02062026
Bile Acid Metabolism,0.019279553526128868,0.3766798324686781,1.6074556599672714,ATXN1;ABCA6;NR3C2;PFKM;DHCR24;PHYH;CYP27A1;ABCA5;ACSL1;AQP9;SLC23A2;GNMT;HSD17B11;EFHC1;GCLM;LONP2;ABCA9;OPTN;PEX11A;IDI1;PEX26;CH25H;HSD3B7;APOA1;ACSL5;RXRA;LIPE;ABCD2;HSD17B6;SLC27A2;ABCA3;PEX12,age_changes_B_naive_02062026
Complement,0.020294266869609334,0.3357903983642715,1.614575722865793,CTSH;CCL5;RBSN;TIMP1;CSRP1;L3MBTL4;SERPINA1;S100A12;DGKG;KCNIP2;S100A9;LTA4H;USP14;HSPA5;F8;LGALS3;CD36;CASP1;PRDM4;CDA;C1R;IL6;CD59;RHOG;RNF4;MAFF;FCN1;APOBEC3F;HSPA1A;CA2;F5;CPQ;ATOX1;SRC;C1QA;APOC1;ITGAM;GZMB;DOCK9;DOCK10;GP9;RAF1;C4BPB;ANG;ANXA5;SERPING1;PLEK;C2;PHEX;PLA2G7;CLU;USP16;MMP14;F3;PLA2G4A;ZEB1,age_changes_B_naive_02062026
Epithelial Mesenchymal Transition,0.0213089802130898,0.35228018235287334,1.622908752553876,LGALS1;ENO2;IL15;TGFBR3;TIMP1;VIM;VCAN;CADM1;TGFBI;PFN2;MYL9;PDGFRB;ACTA2;IL6;CD59;ITGB1;ANPEP;CXCL8;FAS;WIPF1;TPM2;TPM1;FLNA;DAB2;LOXL1;ADAM12;ITGAV;GPC1;THBS1;PLOD3;TIMP3;MEST;FERMT2;MMP14;IGFBP3;MGP;FMOD;TGM2;MFAP5;COL6A2;FGF2;SAT1;LAMA2;COPA;CD44;PLOD1;CALD1,age_changes_B_naive_02062026
Angiogenesis,0.021816336884830034,0.5434992656501294,1.6799049789923255,S100A4;TIMP1;VCAN;ITGAV;FGFR1;PF4;THBD,age_changes_B_naive_02062026
Allograft Rejection,0.0243531202435312,0.34143505248523337,1.627697303407121,RIPK2;IL18;IL15;SRGN;CCL5;TIMP1;HIF1A;IL12A;APBB1;F2R;STAT4;KLRD1;TGFB2;CCND3;FCGR2B;IL2RA;IL12RB1;TRAF2;IRF8;ICAM1;CDKN2A;IL6;TAPBP;CCR2;IFNG;GPR65;NPM1;BCL10;FAS;CXCR3;HLA-DOA;FLNA;MMP9;CD80;EIF5A;CCR5;GZMB;MAP3K7;ABI1;EIF3D;IL10;DEGS1;SOCS5;MAP4K1;C2;HCLS1;IL18RAP;MRPL3;IGSF6;NLRP3;IL2RB;PF4;STAB1,age_changes_B_naive_02062026
Interferon Gamma Response,0.02586956082378383,-0.29072601932239367,-1.5354247644203327,CD38;ISG15;SAMD9L;LGALS3BP;TNFSF10;EPSTI1;KLRK1;SP110;IRF9;IRF7;PSMB8;NMI;IFI30;USP18;LAP3;LY6E;IFNAR2;IFI44L;SAMHD1;PTPN2;VAMP8;CMPK2;XAF1;IFIT3;UBE2L6;IFI44;IFI35;LYSMD2;PSME2;IRF2;PSMB2;IFIT1;RSAD2;BPGM;RNF213;PSMA2;MX1;PSMB9;CASP3;CASP4;NFKB1;PARP14;SOCS1;STAT2;ST3GAL5;RTP4;DDX60;IFIT2;PSMA3;OAS2;GPR18;ARID5B;IFITM2;DHX58,age_changes_B_naive_02062026
Coagulation,0.028817858954845253,0.3757658658101174,1.6311255722969982,CTSH;CAPN2;TIMP1;CSRP1;USP11;SERPINA1;RAPGEF3;PRSS23;LTA4H;F8;C1R;ISCU;MAFF;ANXA1;MMP9;CPQ;C1QA;APOC1;GP9;ANG;SERPING1;PLEK;THBS1;TIMP3;C2;CLU;PF4;MMP14;THBD;CAPN5;F3;CFD;CTSO;CTSB;S100A1;PROS1;APOA1,age_changes_B_naive_02062026
p53 Pathway,0.02962962962962963,0.3215268292347199,1.5535727157581638,PVT1;AEN;S100A4;STOM;TXNIP;ZBTB16;CCNG1;CGRRF1;SESN1;DRAM1;S100A10;ANKRA2;ZFP36L1;DDIT4;GLS2;F2R;TSPYL2;CCND3;EPS8L2;FAM162A;CTSF;DDB2;CASP1;PERP;CDKN2A;ISCU;TNFSF9;PRKAB1;FAS;FOXO3;CD82;VWA5A;MAPKAPK3;ACVR1B;NINJ1;ITGB4;OSGIN1;SEC61A1;CCNK;PROCR;DNTTIP2;TP63,age_changes_B_naive_02062026
Myogenesis,0.030810386974770537,0.33617165590701276,1.5397101736742869,CNN3;CHRNA1;PFKM;TPM3;PRNP;ACSL1;NAV2;MAPRE3;SSPN;GNAO1;APOD;CD36;DAPK2;RYR1;ITGB1;SH2B1;TPM2;SMTN;SYNGR2;KIFC3;FXYD1;DMD;PDE4DIP;ITGB4;ADAM12;MYH3;VIPR1;CRAT;MYBPC3;LARGE1;CLU;GPX3;LSP1;SPHK1;SH3BGR;FKBP1B;IGFBP3;CFD;ITGA7;PTP4A3;SORBS1;IGFBP7;COL6A2;WWTR1;AKT2;FGF2;AGL;LAMA2;MYL4;MYH9;TNNC1,age_changes_B_naive_02062026
G2-M Checkpoint,0.033815211648231716,-0.2815554581645256,-1.4900371216121073,STMN1;LBR;SMC4;HIRA;CKS2;HNRNPD;MTF2;CKS1B;SMAD3;NASP;MYBL2;CHMP1A;JPT1;CDC25B;MAPK14;FBXO5;NUSAP1;UBE2S;CTCF;BARD1;RPA2;TOP2A;CASP8AP2;CDKN2C;SRSF2;ORC6;TOP1;HMGA1;EZH2;PDS5B;RBM14;PRPF4B;SLC12A2;RPS6KA5;CUL3;FOXN3;GSPT1;TGFB1;TACC3;DTYMK;KMT5A;BUB1;SMC2;E2F4;SMC1A;E2F3;UPF1;CDKN3;ARID4A;E2F2;PTTG1;WRN;CDC7;CENPF;TENT4A,age_changes_B_naive_02062026
PI3K/AKT/mTOR  Signaling,0.04147213969562845,-0.31461560197950544,-1.4499418783268654,LCK;CAMK4;IL2RG;SLA;MKNK2;PRKCB;PTEN;MAPK1;GRK2;CSNK2B;SMAD2;MAPK9;DAPP1;HRAS;NCK1;CAB39;VAV3;AKT1;RIT1;TSC2;STAT2;ARPC3;PRKAG1;MAP2K3;AP2M1;TIAM1;MAPK8,age_changes_B_naive_02062026
DNA Repair,0.04667299931957666,-0.2810752472915178,-1.41915127992047,POLR2G;GTF2H5;PDE6G;TP53;TAF12;AGO4;RBX1;ADA;SAC3D1;NUDT9;ITPA;RPA3;CMPK2;PCNA;ALYREF;NELFB;DAD1;RPA2;TAF10;POLR2H;GSDME;BOLA2;POM121;POLR2F;RALA;NME1;MRPL40;DGUOK;NT5C3A;RFC2;RAE1;TSG101;TAF13;UPF3B;ZNRD1;PNP;SUPT4H1;CSTF3;POLB,age_changes_B_naive_02062026
Myc Targets V1,0.07149699872673256,-0.254755833048168,-1.346661419059545,PSMC6;PSMA7;PSMA4;POLE3;NOP56;LDHA;TXNL4A;TRIM28;HNRNPD;HDGF;PCNA;PSMA1;PSMB3;COPS5;SERBP1;PSMB2;FAM120A;PSMD8;SSB;CCT5;C1QBP;UBE2L3;ERH;COX5A;PSMA2;SRSF2;NDUFAB1;APEX1;CBX3;SRM;SSBP1;VBP1;HDDC2;NME1;MCM7;GSPT1;SNRPD3;SET;DDX18;VDAC3;EIF3B;EIF3J;POLD2;SRSF3;PSMC4;CTPS1;LSM2;SNRPG;PRPF31;SRSF7;HNRNPA2B1;EIF2S1;PSMD3;EIF2S2;NOP16,age_changes_B_naive_02062026
Mitotic Spindle,0.07804964089448417,-0.24984080462650882,-1.3243203884539307,MID1IP1;RALBP1;ARL8A;CAPZB;SMC4;CNTRL;TUBA4A;PKD2;WASF1;SAC3D1;BCR;BIN1;WASF2;SPTBN1;FBXO5;NUSAP1;RAPGEF5;RANBP9;NCK2;NCK1;TOP2A;SYNPO;MARK4;TUBGCP3;PPP4R2;CD2AP;KPTN;CYTH2;CDK5RAP2;ROCK1;ARHGEF12;CLIP2;DLG1;BUB1;SUN2;TIAM1;PCNT;ARHGEF7;KIF3B;SOS1;SMC1A,age_changes_B_naive_02062026
Androgen Response,0.10426179604261794,0.3184788183287219,1.389211273135756,CDC14B;HSD17B14;LMAN1;FKBP5;DHCR24;UAP1;MAF;NKX3-1;ANKH;XRCC6;CCND3;SGK1;SMS;ABCC4;PDLIM5;PIAS1;KLK2;PA2G4;ACSL3,age_changes_B_naive_02062026
Reactive Oxygen Species Pathway,0.11746397461549345,-0.3035789587398209,-1.256960498865567,GLRX;FES;CDKN2D;PDLIM1;HMOX2;HHEX;PRDX1;LAMTOR5;MBP;NDUFA6;NDUFB4;TXNRD1;IPCEF1;STK25;SELENOS;SBNO2;NDUFS2;PFKP,age_changes_B_naive_02062026
Estrogen Response Late,0.12839506172839507,0.2899022102468376,1.3372445583900059,LSR;BCL2;PDCD4;FKBP5;SERPINA1;DHCR7;S100A9;PRSS23;SGK1;TJP3;SLC22A5;ALDH3A2;PERP;CHPT1;DYNLT3;UGDH;MAPK13;PLK4;BATF;MDK;XBP1;IL6ST;CA2;PPIF;NBL1;ETFB;SLC1A4;FLNB;MEST;ABHD2;BLVRB;LARGE1,age_changes_B_naive_02062026
KRAS Signaling Dn,0.13144440541700816,0.30862225738711085,1.35272372014061,STAG3;THRB;PLAG1;ZBTB16;PRKN;SIDT1;TGFB2;SGK1;RYR1;WNT16;CHST2;IFNG;THNSL2;MEFV;MYO15A;UGT2B17;SPTBN2;CD80;SLC25A23;SLC5A5;SLC12A3;PDCD1;TCF7L1;CACNA1F;KCND1;FGGY,age_changes_B_naive_02062026
IL-2/STAT5 Signaling,0.13234761179966661,0.27843805508123565,1.341937671802669,CST7;CKAP4;IL10RA;BCL2;RORA;CDC42SE2;SERPINB6;SNX9;P4HA1;GLIPR2;PRNP;MAP3K8;COCH;GPX4;CCND3;IL2RA;FGL2;PTGER2;IRF8;CYFIP1;TWSG1;CTLA4;SELP;TNFRSF1B;TRAF1;GPR65;NFKBIZ;MAFF;BATF;MYC;SYNGR2;XBP1;CA2;AHCY;HOPX;RRAGD;ODC1;IL10;PLPP1;ITGAV;AHR;SLC39A8;CD83;IL2RB;SH3BGRL2;ABCB1;POU2F1,age_changes_B_naive_02062026
UV Response Up,0.138053906319231,-0.24460193902893287,-1.2243912745857597,E2F5;RASGRP1;ACAA1;POLE3;FURIN;CDC34;MARK2;TUBA4A;DGAT1;BAK1;KLHDC3;AGO2;AP2S1;BID;DNAJA1;ARRB2;POLR2H;WIZ;HLA-F;NR4A1;CNP;CASP3;GLS;FMO1;POLG2,age_changes_B_naive_02062026
Fatty Acid Metabolism,0.15144596651445968,0.2859215508931803,1.3083347844756756,LGALS1;ENO2;PCBD1;PTPRG;BLVRA;S100A10;DHCR24;PRDX6;SUCLG2;ACOT2;ACSL1;SLC22A5;ALDH3A2;CD36;SMS;REEP6;DLST;UGDH;HSPH1;YWHAH;HSD17B11;CA2;SERINC1;ACO2;ALDOA;NBN;ODC1;MIF;ACADS;CRAT,age_changes_B_naive_02062026
TNF-alpha Signaling via NF-kB,0.1525651356432984,0.26891136831947027,1.3000429331790517,RIPK2;IL18;CCL5;RELB;DRAM1;NFKB2;KLF9;SQSTM1;MAP3K8;CFLAR;SGK1;ICAM1;TANK;IL6;IL15RA;MSC;CXCL2;TRAF1;DNAJB4;PDLIM5;MAFF;TNFSF9;TNIP1;ZC3H12A;MYC;IL6ST;SLC16A6;CD80;REL;CXCL3;NINJ1;CEBPD,age_changes_B_naive_02062026
Spermatogenesis,0.24924564073807046,0.2847145139622182,1.2145758533588547,PEBP1;TSN;JAM3;SPATA6;NPHP1;DBF4;ACE;PRKAR2A;PCSK1N;HSPA1L;PHF7;CCT6B;DPEP3;MAP7;NCAPH;IDE;TOPBP1;KIF2C;GFI1;CDK1;PARP2;ZC3H14;DMC1;PHKG2;MLF1;CLVS1,age_changes_B_naive_02062026
Adipogenesis,0.2520998928913693,0.25498595704491556,1.2208002138979588,RAB34;STOM;DHRS7;BAZ2A;PDCD4;SLC5A6;DHCR7;ALDH2;PHYH;GPX4;CD151;SSPN;BCL2L13;CD36;TANK;REEP6;RNF11;NDUFA5;RMDN3;PGM1;CMPK1;SLC25A1;GPHN;SULT1A1;ACO2;ALDOA;PEMT;ELOVL6;ETFB;SLC27A1;COX8A;PHLDB1;CD302;ACADS;CRAT;GBE1;GPX3;PEX14;G3BP2;IDH3A;MGST3;FAH;DLD;ITGA7;SORBS1;DLAT;SLC1A5;GPAT4;GPAM,age_changes_B_naive_02062026
Unfolded Protein Response,0.2661085743277524,0.268356304157691,1.1971459393403838,DDIT4;BAG3;TSPYL2;HSPA5;HSPA9;DCP1A;EEF2;YWHAZ;ATF6;SSR1;HSP90B1;NPM1;CEBPG;SEC31A;DCTN1;XBP1;WIPI1;SRPRA;NOLC1;MTREX;PARN;EIF4E;EXOSC10;SLC1A4;GEMIN4;KDELR3;ALDH18A1;SHC1,age_changes_B_naive_02062026
Estrogen Response Early,0.2763402672078471,0.25159260479022655,1.1830718022482476,BCL2;SYBU;FKBP5;RHOD;DHCR7;MAST4;PRSS23;TJP3;NAV2;SLC22A5;KRT18;CHPT1;DYNLT3;RHOBTB3;ISG20L2;MYC;SYNGR1;ZNF185;ASB13;XBP1;IL6ST;ELF3;PPIF;NBL1;SH3BP5;SLC1A4;FLNB;INPP5F;ABHD2;SLC19A2;BLVRB;PEX11A;WWC1;RAB31;MYBBP1A;TGM2;DEPTOR;ALDH3B1;ELF1;IL17RB;WFS1;TBC1D30,age_changes_B_naive_02062026
mTORC1 Signaling,0.28347957141990976,-0.21197855980545813,-1.106342515685677,CD9;GLRX;ATP6V1D;PSMC6;PSMA4;PHGDH;PSMD13;LDHA;SLA;IDH1;RDH11;TUBA4A;ENO1;IFI30;CORO1A;COPS5;ABCF2;GLA;EEF1E1;DAPP1;SLC6A6;PRDX1;MLLT11;SEC11A;RIT1;CACYBP;NMT1;SDF2L1;BUB1;MAP2K3;TXNRD1;ADD3;PSMA3;TM7SF2;NFIL3;PSMC4;PFKL;PSPH;DHFR;EDEM1;PNP;BHLHE40,age_changes_B_naive_02062026
Pperoxisome,0.3164983164983165,0.26672640332193864,1.151738834296714,ATXN1;DHCR24;CADM1;TSPO;MVP;ACSL1;NUDT19;PABPC1;SLC23A2;BCL10;YWHAH;HSD17B11;UGT2B17;ERCC3;CNBP;LONP2;SIAH1;IDE;PEX5;CRAT;PEX11A;PEX14;DLG4;ABCB1;IDI1,age_changes_B_naive_02062026
Wnt-beta Catenin Signaling,0.3220113583540492,-0.273106850096676,-1.0725417484199664,TP53;AXIN1;LEF1;NOTCH4;MAML1;NOTCH1;SKP2;FRAT1;HEY2;NCOR2;ADAM17;CSNK1E;PSEN2;TCF7;PTCH1,age_changes_B_naive_02062026
Glycolysis,0.32669866916442264,0.23472484131900467,1.1183935931941174,ENO2;IL13RA1;GNPDA1;AK3;VCAN;DDIT4;P4HA1;TGFBI;HSPA5;ECD;FAM162A;CTH;GNE;CHST2;TXN;ELF3;CHPF2;DSC2;G6PD;RRAGD;GFPT1;ALDOA;PAM;CHPF;ANG;PYGB;GPC1;PRPS1;MIF;VLDLR;KDELR3;LHPP;PKM;GOT2;CAPN5;IGFBP3;DLD;CITED2;TPI1;CDK1;PYGL;PHKA2,age_changes_B_naive_02062026
KRAS Signaling Up,0.3391983764586504,0.23945216054538343,1.1187935080508213,PRDM1;IL10RA;PIGR;NAP1L2;ANKH;MMD;PRELID3B;KCNN4;EPB41L3;APOD;IRF8;TNFRSF1B;F13A1;ACE;KIF5C;TLR8;ADAMDEC1;TRAF1;PCSK1N;LAPTM5;CDADC1;CA2;FBXO4;ZNF639;MMP9;VWA5A;TMEM176B;C3AR1;MAP7;ZNF277;TPH1;WNT7A;MAP4K1;CAB39L;TMEM176A,age_changes_B_naive_02062026
Hypoxia,0.34838491459496024,0.236775584164943,1.1216867205819314,ENO2;S100A4;BCL2;RORA;DDIT4;P4HA1;TGFBI;HSPA5;FAM162A;CDKN1B;GAPDH;IL6;VHL;HK1;CHST2;MAFF;NDST1;FOXO3;PGM1;SLC25A1;GPI;FBP1;RRAGD;ALDOA;PAM;GPC1;MIF;VLDLR;GBE1;LARGE1;MT1E;KDELR3;JMJD6;BTG1;NR3C1;F3;IGFBP3;CITED2;TPI1;TGM2;PGF;HMOX1;PNRC1;MYH9;XPNPEP1;KIF5A;SLC37A4;GCK;UGP2;IDS;DPYSL4;TGFB3,age_changes_B_naive_02062026
Xenobiotic Metabolism,0.35334083338848077,0.24573333489138272,1.126564820693768,DHRS7;PTGES3;ALDH2;CYP27A1;TGFB2;TMBIM6;PTGDS;AQP9;IRF8;CD36;CDA;GSS;UGDH;PDLIM5;NDRG2;ESR1;FAS;DHRS1;GNMT;CYP2J2;CA2;AHCY;NINJ1;TMEM176B;FBP1;PGD;ACO2;PEMT;AP4B1;BLVRB;FAH;PMM1;BCAT1;TMEM97;CYFIP2;PROS1;SLC1A5;MTHFD1;HPRT1;HMOX1;KYNU;CYP2S1;SMOX;NFS1;UPP1;POR;VNN1;ABCD2;GCH1;PAPSS2;CYP2E1;RETSAT;PC;GCLC;ALDH9A1;PTGR1;ELOVL5;SLC22A1;ITIH1;ABCC2;EPHX1;CES1,age_changes_B_naive_02062026
Apical Junction,0.44234253823294917,0.22487019428496907,1.048334984103644,JAM3;VCAN;PIK3CB;TGFBI;CTNNA1;MYL9;ICAM1;LIMA1;EXOC4;CRB3;TRAF1;MAPK13;ITGB1;SYMPK;CD99;GTF2F1;NEXN;ITGA3;MDK;ZYX;YWHAH;MMP9;ITGB4;SRC;CD274;TSPAN4;PLCG1;ADAM15,age_changes_B_naive_02062026
Cholesterol Homeostasis,0.45526805344156945,0.25987569072206895,1.0495023348606418,ACSS2;DHCR7;SREBF2;CXCL16;ATF5;LGALS3;ETHE1;GSTM2;SQLE;CTNNB1;CYP51A1;ANXA5;CLU;LSS;IDI1;STARD4;ACAT2,age_changes_B_naive_02062026
Myc Targets V2,0.5173988348291608,0.2534762302321887,1.008783230504871,WDR74;PLK4;NPM1;GRWD1;SUPV3L1;MYC;PA2G4;MCM5;NOLC1;UNG;IMP4;PPRC1;MYBBP1A;LAS1L;TMEM97;PRMT3;NOP2;MAP3K6;PES1,age_changes_B_naive_02062026
heme Metabolism,0.706436883193401,0.1906880069711907,0.9130405565250237,BLVRA;PRDX2;NFE2;CCND3;EIF2AK1;ADIPOR1;NUDT4;CAST;FBXO7;FOXO3;CA2;GDE1;GCLM;CLIC2;HTATIP2;MKRN1;DCAF10;ABCG2;OPTN;CIR1;ARL2BP;VEZF1;ELL2;FOXJ2;BLVRB;PDZK1IP1;FN3K;NR3C1;ADD2;TRAK2;MGST3;HBD;DMTN;CTSB;NCOA4;RAD23A;TCEA1;SLC10A3;RHCE;SNCA;SDCBP;MYL4;GMPS;SMOX;UROS,age_changes_B_naive_02062026
IL-6/JAK/STAT3 Signaling,0.7282597666159311,0.21796835712014206,0.9139391912664281,IL13RA1;STAT3;MAP3K8;IL2RA;IL12RB1;CD36;IL6;TNFRSF1B;IL15RA;FAS;IL6ST;ACVR1B;CXCL3;CD14,age_changes_B_naive_02062026
UV Response Dn,0.7510781329274481,0.1942518294181756,0.8834862801245496,ATXN1;TGFBR3;BMPR1A;PIAS3;CDKN1B;PDGFRB;SFMBT1;PDLIM5;MYC;SCN8A;DAB2;SLC7A1;SYNJ2;MIOS;MAP2K5;VLDLR;MT1E;GRK5;PEX14;NR3C1;F3;CITED2;SIPA1L1;MAP1B;LTBP1,age_changes_B_naive_02062026
Pancreas Beta Cells,0.7709331231431517,-0.271223044961622,-0.866554015870862,FOXO1;SEC11A;SRP9,age_changes_B_naive_02062026
Apical Surface,0.823947234906139,0.25339367114103334,0.835703780003196,HSPB1;CROCC;EPHB4;FLOT2;IL2RB;GHRL;NTNG1,age_changes_B_naive_02062026
Hedgehog Signaling,0.9496523114573074,0.21141396299139237,0.7152699534896266,TLE3;NRP2;RTN1;ADGRG1;VLDLR,age_changes_B_naive_02062026
Interferon Alpha Response,0.0,-0.3754023203568254,-2.2917394977296954,IRF9;SAMD9L;EIF2AK2;UBE2L6;B2M;HLA-C;EPSTI1;ISG15;CD47;SLC25A28;IRF7;NMI;MX1;IFI30;SAMD9;IFI35;IFI44L;LGALS3BP;STAT2;PSME2;PSMA3;SP110;PSMB8;CD74;ELF1;LY6E;PLSCR1;TRIM25;OAS1;DDX60;PARP9;USP18;ADAR,age_changes_B_transitional_02062026
