Term,fdr,es,nes,lead_genes,subset
Coagulation,0.019506598,0.37149766125487355,1.6300732547393164,CTSH;CAPN2;TIMP1;CSRP1;SERPINA1;USP11;PRSS23;F8;LTA4H;RAPGEF3;C1R;ISCU;MAFF;ANXA1;MMP9;C1QA;CPQ;APOC1;GP9;SERPING1;ANG;THBD;THBS1;CLU;PLEK;TIMP3;CAPN5;F3;C2;MMP14;CTSB;CFD;PF4;APOA1,age_changes_B_naive_02032026
p53 Pathway,0.019746826857041114,0.3349513323328477,1.6126169584135028,PVT1;AEN;S100A4;STOM;TXNIP;ZBTB16;CCNG1;DRAM1;SESN1;S100A10;CGRRF1;ANKRA2;ZFP36L1;DDIT4;GLS2;TSPYL2;DDB2;F2R;CCND3;EPS8L2;CDKN2A;CTSF;PERP;FAM162A;CASP1;FOXO3;FAS;PRKAB1;ISCU;TNFSF9;CD82;ACVR1B;VWA5A;NINJ1;ITGB4;TP63;SLC19A2;OSGIN1;SEC61A1;CCNK;PROCR;MAPKAPK3;STEAP3,age_changes_B_naive_02032026
Complement,0.020582824,0.34142517851941895,1.6420316168986107,CTSH;CCL5;TIMP1;RBSN;CSRP1;L3MBTL4;SERPINA1;S100A12;DGKG;KCNIP2;F8;S100A9;LTA4H;USP14;HSPA5;CDA;CD36;PRDM4;LGALS3;IL6;CASP1;CD59;RNF4;C1R;MAFF;RHOG;C1QA;HSPA1A;ITGAM;FCN1;SRC;CA2;F5;CPQ;APOBEC3F;GZMB;PHEX;APOC1;C4BPB;ATOX1;GP9;DOCK9;DOCK10;ANXA5;SERPING1;ANG;PLA2G7;CLU;PLEK,age_changes_B_naive_02032026
Bile Acid Metabolism,0.021944923,0.3898059748505718,1.6624927086183596,ATXN1;ABCA6;NR3C2;DHCR24;PFKM;ABCA5;CYP27A1;PHYH;ACSL1;AQP9;SLC23A2;GNMT;HSD17B11;EFHC1;OPTN;LONP2;ABCA9;PEX11A;CH25H;GCLM;IDI1;ABCD2;HSD3B7;APOA1;PEX26;ACSL5;RXRA,age_changes_B_naive_02032026
Notch Signaling,0.023359097043307568,-0.441824745,-1.577065271,LFNG;RBX1;DTX1;DTX4;PSENEN;ST3GAL6;NOTCH1;HES1;TCF7L2;PRKCA;SAP30;MAML2,age_changes_B_naive_02032026
Interferon Gamma Response,0.02388255,-0.290927094,-1.557218882,CD38;ISG15;SAMD9L;LGALS3BP;TNFSF10;KLRK1;EPSTI1;SP110;PSMB8;IFNAR2;IRF7;NMI;IRF9;LY6E;IFI30;LAP3;USP18;UBE2L6;PSMB2;PTPN2;IFI35;VAMP8;IFI44L;XAF1;SAMHD1;CMPK2;PSME2;LYSMD2;IFI44;IRF2;BPGM;IFIT1;RSAD2;MX1;CASP3;PSMB9;IFIT3;PSMA2;PSMA3;RNF213;CASP4;RTP4,age_changes_B_naive_02032026
Angiogenesis,0.026434803,0.5109334382901098,1.553816844834765,S100A4;TIMP1;VCAN;FGFR1;ITGAV;THBD,age_changes_B_naive_02032026
Allograft Rejection,0.027690400353466413,0.32402081197985516,1.5577213382114266,IL18;IL15;RIPK2;SRGN;CCL5;TIMP1;HIF1A;IL12A;APBB1;STAT4;TGFB2;F2R;KLRD1;CCND3;FCGR2B;TRAF2;IL2RA;CDKN2A;IL12RB1;IRF8;IL6;ICAM1;FAS;CXCR3;GPR65;TAPBP;CCR2;BCL10;MMP9;IFNG;CD80;NPM1;FLNA;HLA-DOA;CCR5;GZMB;EIF5A;MAP3K7;DEGS1;ABI1;IL2RB;EIF3D;IL18RAP;SOCS5;IL10;PRF1;C2;NLRP3;MAP4K1;IGSF6,age_changes_B_naive_02032026
Protein Secretion,0.027914614,0.3883740844659123,1.6655841827371158,VAMP3;ATP1A1;LMAN1;ANP32E;SCRN1;STAM;ARFIP1;SSPN;TMED10;ARF1;TMED2;M6PR;KRT18;PPT1;CD63;AP3S1;RAB5A;VPS45;PAM;SEC31A;GALC;KIF1B;STX12;AP3B1;MON2;SEC24D;RAB14;BNIP3,age_changes_B_naive_02032026
G2-M Checkpoint,0.029864871970135126,-0.284108086,-1.505502317,STMN1;LBR;CKS2;SMC4;HIRA;MYBL2;HNRNPD;MTF2;CKS1B;NASP;SMAD3;FBXO5;CDC25B;CTCF;MAPK14;JPT1;CHMP1A;NUSAP1;TOP2A;UBE2S;BARD1;CASP8AP2;TOP1;RPA2;SRSF2;HMGA1;PDS5B;ORC6;CDKN2C;DTYMK;EZH2;PRPF4B;RBM14;E2F2;SLC12A2;CUL3;FOXN3;E2F4;BUB1;RPS6KA5;TGFB1;GSPT1;SMC1A;KMT5A;CENPF;TACC3;PTTG1;UPF1,age_changes_B_naive_02032026
Myc Targets V1,0.034155318365844685,-0.268264376,-1.443042144,PSMC6;PSMA7;PSMA4;POLE3;NOP56;LDHA;TXNL4A;TRIM28;HDGF;HNRNPD;PCNA;PSMB3;PSMB2;COPS5;PSMA1;SERBP1;SSB;CCT5;PSMD8;FAM120A;NDUFAB1;C1QBP;ERH;APEX1;UBE2L3;COX5A;SRSF2;SSBP1;MCM7;PSMA2;SRM;VBP1;HDDC2;SNRPD3;NME1;CBX3;SET;PSMD3;POLD2;GSPT1;DDX18;EIF3J;CTPS1;SRSF3;EIF2S1;PRPF31;PSMC4;SNRPG;EIF2S2;LSM2;EIF3B;HNRNPA2B1;VDAC3;PHB;PPM1G;SRSF7;VDAC1,age_changes_B_naive_02032026
DNA Repair,0.036532668,-0.283807982,-1.448650022,TP53;GTF2H5;POLR2G;TAF12;PDE6G;AGO4;RBX1;SAC3D1;ADA;ITPA;NUDT9;RPA3;PCNA;ALYREF;CMPK2;POLR2H;NELFB;BOLA2;GSDME;DAD1;TAF10;RPA2;POLR2F;POM121;RALA;NME1;DGUOK;RFC2;NT5C3A;TAF13;ZNRD1;UPF3B;CSTF3;MRPL40;RAE1;TSG101;SUPT4H1;PNP,age_changes_B_naive_02032026
PI3K/AKT/mTOR  Signaling,0.041099251625567414,-0.305575848,-1.449239139,LCK;CAMK4;SLA;IL2RG;MKNK2;PTEN;PRKCB;MAPK1;CSNK2B;SMAD2;GRK2;NCK1;HRAS;DAPP1;MAPK9;AKT1;VAV3;CAB39;TSC2;RIT1;MAP2K3;PRKAG1;ARPC3;STAT2;AP2M1;RALB;MAPK8,age_changes_B_naive_02032026
Androgen Response,0.079707995,0.3281879237177807,1.4261430384724962,CDC14B;HSD17B14;LMAN1;DHCR24;UAP1;FKBP5;NKX3-1;MAF;ANKH;XRCC6;SGK1;CCND3;SMS;PDLIM5;ABCC4;PIAS1;KLK2;ACSL3;PLPP1;PA2G4,age_changes_B_naive_02032026
Reactive Oxygen Species Pathway,0.08744047,-0.315770008,-1.315418418,GLRX;FES;CDKN2D;PDLIM1;HMOX2;HHEX;PRDX1;LAMTOR5;MBP;TXNRD1;NDUFB4;IPCEF1;NDUFA6;STK25;SBNO2;SELENOS;NDUFS2;PFKP,age_changes_B_naive_02032026
Myogenesis,0.098334985,0.2965761152349907,1.385103689281837,CNN3;CHRNA1;PFKM;PRNP;TPM3;ACSL1;SSPN;NAV2;MAPRE3;APOD;CD36;GNAO1;RYR1;DAPK2;ITGB1;SH2B1;FXYD1;TPM2;SMTN;SYNGR2;KIFC3;ITGB4;MYBPC3;PDE4DIP;GPX3;ADAM12;CRAT;DMD;LARGE1;CLU;FKBP1B;VIPR1;LSP1;ITGA7;SPHK1;CFD;MYH3;IGFBP3;AKT2;SH3BGR;FGF2;MYH9;LAMA2;SORBS1;WWTR1,age_changes_B_naive_02032026
IL-2/STAT5 Signaling,0.099719073,0.29360192223945275,1.393293866843872,CKAP4;IL10RA;CST7;BCL2;RORA;CDC42SE2;SERPINB6;SNX9;GLIPR2;P4HA1;PRNP;FGL2;MAP3K8;COCH;CCND3;GPX4;IL2RA;PTGER2;CYFIP1;TNFRSF1B;IRF8;TWSG1;NFKBIZ;SELP;CTLA4;GPR65;MAFF;MYC;TRAF1;BATF;HOPX;SYNGR2;CA2;XBP1;PLPP1;RRAGD;AHCY;ABCB1;ITGAV;CD44;IL2RB;SH3BGRL2;IL10;CD83;ODC1;TGM2;EMP1;IL18R1;AHR;AHNAK;RHOH;POU2F1;PLIN2;SLC39A8;P2RX4;MYO1E;PLEC;S100A1;BMPR2;FAH;BATF3;MUC1;CSF1;FAM126B;FLT3LG;ENPP1;CD86;APLP1;RHOB;EOMES;SLC1A5;TNFRSF9;IL1R2;SCN9A;CCR4,age_changes_B_naive_02032026
TNF-alpha Signaling via NF-kB,0.10010343979719018,0.2794235241255938,1.3728817289193038,IL18;RIPK2;CCL5;DRAM1;RELB;KLF9;SQSTM1;NFKB2;CFLAR;MAP3K8;SGK1;TANK;PDLIM5;IL15RA;IL6;ICAM1;MSC;CXCL2;DNAJB4;TNIP1;MAFF;MYC;TRAF1;TNFSF9;ZC3H12A;SLC16A6;CD80;IL6ST;REL;NINJ1;CXCL3;PDE4B;TNIP2;CD44;PLEK;CEBPD;GCH1;CD83;RELA;F3;TNFAIP2;CCND1;BTG1;SPHK1;IL23A;KYNU;TNFAIP6;TLR2;F2RL1;SAT1,age_changes_B_naive_02032026
Mitotic Spindle,0.11597758966180018,-0.238284025,-1.262793304,MID1IP1;RALBP1;CAPZB;ARL8A;WASF1;SMC4;PKD2;SAC3D1;CNTRL;TUBA4A;WASF2;BCR;FBXO5;BIN1;RAPGEF5;NUSAP1;TOP2A;NCK1;SPTBN1;RANBP9;NCK2;CDK5RAP2;ROCK1;SYNPO;MARK4;CYTH2;CLIP2;TUBGCP3;DLG1;CD2AP;ARHGEF12;PPP4R2;ARHGEF7;BUB1;SUN2,age_changes_B_naive_02032026
UV Response Up,0.13967139473212348,-0.242431168,-1.224602644,E2F5;RASGRP1;ACAA1;POLE3;FURIN;CDC34;MARK2;BAK1;DGAT1;TUBA4A;BID;KLHDC3;POLR2H;AGO2;AP2S1;DNAJA1;ARRB2;WIZ;NR4A1;CASP3;GLS;HLA-F;CNP;POLG2;FMO1;CDC5L,age_changes_B_naive_02032026
Estrogen Response Late,0.15109205294082734,0.2839424051526527,1.3075780133499044,LSR;BCL2;PDCD4;SERPINA1;FKBP5;DHCR7;PRSS23;S100A9;SGK1;TJP3;ALDH3A2;PERP;SLC22A5;CHPT1;PLK4;UGDH;DYNLT3;MDK;BATF;MAPK13;CA2;IL6ST;PPIF;XBP1;FLNB;RAB31;LARGE1;CD44;NBL1;ETFB;CCND1;BLVRB;CACNA2D2;CAV1;ALDH3B1;ABHD2;SLC1A4,age_changes_B_naive_02032026
KRAS Signaling Dn,0.15854155538409798,0.2935869812857446,1.3097497693976008,STAG3;THRB;PLAG1;ZBTB16;PRKN;SIDT1;TGFB2;SGK1;MEFV;RYR1;WNT16;CHST2;IFNG;CD80;THNSL2;SLC5A5;SLC25A23;UGT2B17;MYO15A;SPTBN2;TCF7L1;PDCD1,age_changes_B_naive_02032026
Fatty Acid Metabolism,0.16570716362988902,0.2802798049861127,1.2884659636244304,LGALS1;ENO2;PTPRG;PCBD1;BLVRA;S100A10;DHCR24;PRDX6;ACOT2;ACSL1;SUCLG2;CD36;ALDH3A2;SMS;SLC22A5;DLST;UGDH;REEP6;HSD17B11;SERINC1;CA2;HSPH1;YWHAH;ALDOA;NBN;CRAT;ACO2;IL4I1;MIF;IDI1;ODC1;RDH16;ACADS,age_changes_B_naive_02032026
mTORC1 Signaling,0.1725292251608041,-0.224881995,-1.182814667,CD9;ATP6V1D;GLRX;PSMC6;PSMA4;PHGDH;IDH1;RDH11;PSMD13;SLA;LDHA;ENO1;TUBA4A;IFI30;CORO1A;COPS5;ABCF2;EEF1E1;GLA;PRDX1;MLLT11;SLC6A6;DAPP1;SEC11A;NMT1;PSMA3;TM7SF2;RIT1;CACYBP;MAP2K3;DHFR;TXNRD1;SDF2L1;BUB1,age_changes_B_naive_02032026
Hypoxia,0.2421508694878034,0.25507526913600387,1.219650586883948,ENO2;S100A4;BCL2;RORA;P4HA1;TGFBI;DDIT4;HSPA5;CDKN1B;FAM162A;IL6;GAPDH;FOXO3;VHL;CHST2;MAFF;NDST1;HK1;FBP1;PAM;GBE1;RRAGD;PGM1;GPI;SLC25A1;ALDOA;LARGE1;MIF;GPC1;VLDLR;TGM2;KDELR3;SLC37A4;F3;NR3C1;MT1E;BTG1;CAV1;NEDD4L;TPI1;IGFBP3;PLIN2;TGFB3;MYH9;PGF;GCK;PNRC1;HMOX1;SLC2A5;KIF5A;CITED2,age_changes_B_naive_02032026
Xenobiotic Metabolism,0.25532342836040384,0.2589469859287817,1.2197167187177573,DHRS7;ALDH2;PTGES3;TGFB2;CYP27A1;TMBIM6;PTGDS;AQP9;CDA;CD36;PDLIM5;IRF8;FAS;NDRG2;UGDH;GSS;ESR1;GNMT;DHRS1;CYP2J2;FBP1;CA2;NINJ1;PGD;AHCY;TMEM176B;PEMT;ACO2;GCH1;ABCD2;TMEM97;AP4B1;BLVRB;PMM1;CYP2E1;KYNU;CYP2S1;UPP1;BCAT1;PROS1;HMOX1;MTHFD1;FAH;ALDH9A1;CYFIP2;NFS1;ELOVL5;PTGR1;GCLC,age_changes_B_naive_02032026
Spermatogenesis,0.2649442373164849,0.27810258819764144,1.1841617002083464,PEBP1;JAM3;TSN;DBF4;NPHP1;SPATA6;PHF7;PRKAR2A;PCSK1N;ACE;CCT6B;HSPA1L;DPEP3;IDE;NCAPH;PARP2;KIF2C;GFI1;ZC3H14;TOPBP1;DMC1,age_changes_B_naive_02032026
Wnt-beta Catenin Signaling,0.2727845254161044,-0.282937981,-1.103920376,TP53;AXIN1;LEF1;NOTCH4;MAML1;SKP2;NOTCH1;FRAT1;HEY2,age_changes_B_naive_02032026
Estrogen Response Early,0.27659971342088974,0.25226975108852834,1.184852591494817,BCL2;SYBU;RHOD;FKBP5;DHCR7;PRSS23;MAST4;TJP3;NAV2;SLC22A5;KRT18;CHPT1;DYNLT3;RHOBTB3;MYC;ISG20L2;ASB13;ELF3;IL6ST;PPIF;XBP1;SYNGR1;INPP5F;FLNB;SLC19A2;ZNF185;RAB31;CD44;PEX11A;NBL1;SH3BP5;TGM2;CCND1;BLVRB;MYBBP1A;ALDH3B1;WWC1;ABHD2;SLC1A4,age_changes_B_naive_02032026
Adipogenesis,0.27721229746572496,0.2487553597879009,1.191685482716074,RAB34;STOM;BAZ2A;PDCD4;DHRS7;SLC5A6;ALDH2;DHCR7;PHYH;GPX4;SSPN;CD151;TANK;CD36;BCL2L13;RNF11;NDUFA5;REEP6;RMDN3;CMPK1;GBE1;PGM1;GPHN;SULT1A1;SLC25A1;ALDOA;GPX3;PEX14;PEMT;CRAT;SLC27A1;ELOVL6;PHLDB1;COX8A;CD302;ACO2;G3BP2;ETFB;ACADS;MGST3,age_changes_B_naive_02032026
KRAS Signaling Up,0.27788493876985776,0.25040356202374153,1.1630608551476764,PRDM1;IL10RA;PIGR;NAP1L2;MMD;ANKH;PRELID3B;KCNN4;TNFRSF1B;APOD;EPB41L3;IRF8;FBXO4;F13A1;TLR8;PCSK1N;ADAMDEC1;KIF5C;LAPTM5;TRAF1;ACE;MMP9;CA2;ZNF639;CSF2RA;VWA5A;TMEM176B;C3AR1;ABCB1;ZNF277;CDADC1,age_changes_B_naive_02032026
Pperoxisome,0.28211453653551877,0.26728479815563694,1.1672379512604611,ATXN1;DHCR24;TSPO;CADM1;MVP;ACSL1;NUDT19;PABPC1;SLC23A2;BCL10;HSD17B11;UGT2B17;YWHAH;CNBP;ERCC3;ABCB1;SIAH1;LONP2;PEX14;IDE;CRAT;PEX11A;PEX5;IDI1;ABCD2,age_changes_B_naive_02032026
Cholesterol Homeostasis,0.2854151581696243,0.28442548995609157,1.151609283275104,ACSS2;DHCR7;SREBF2;ATF5;CXCL16;LGALS3;GSTM2;ETHE1;SQLE;STARD4;LSS;CYP51A1;ANXA5;CTNNB1;CLU;IDI1;TMEM97,age_changes_B_naive_02032026
Glycolysis,0.3503713815305008,0.23060972168654842,1.1021822685316396,ENO2;GNPDA1;IL13RA1;AK3;VCAN;P4HA1;TGFBI;DDIT4;HSPA5;ECD;FAM162A;CTH;GNE;CHST2;PAM;ELF3;CHPF2;TXN;RRAGD;GFPT1;DSC2;ALDOA;PRPS1;PYGB;G6PD;ANG;CHPF;CD44;MIF;CAPN5;GPC1;VLDLR;KDELR3;SLC37A4;LHPP;PYGL;PLOD1;TPI1;IGFBP3;PHKA2;B3GAT1;GOT2;DLD;PKM;XYLT2;CITED2;ALDH9A1;CHST6;AGL;CDK1;GCLC;SLC25A13;DPYSL4,age_changes_B_naive_02032026
Apical Junction,0.356900889,0.2364143184024589,1.105867473715698,JAM3;VCAN;TGFBI;PIK3CB;CTNNA1;MYL9;LIMA1;NEXN;ICAM1;CD99;EXOC4;CRB3;ITGB1;TRAF1;MMP9;ZYX;GTF2F1;MDK;SYMPK;PLCG1;ITGA3;SRC;MAPK13;YWHAH;ITGB4;TSPAN4;CD274,age_changes_B_naive_02032026
Unfolded Protein Response,0.36830714836827966,0.24464189266821018,1.0861012677739705,BAG3;DDIT4;TSPYL2;HSPA9;DCP1A;HSPA5;EEF2;YWHAZ;ATF6;SSR1;NPM1;DCTN1;SEC31A;HSP90B1;XBP1;WIPI1;CEBPG;MTREX;PARN;SRPRA;NOLC1;ALDH18A1;EXOSC10;GEMIN4;KDELR3;SHC1;EIF4E,age_changes_B_naive_02032026
IL-6/JAK/STAT3 Signaling,0.44944036379934554,0.247809278,1.0400367040326008,IL13RA1;STAT3;MAP3K8;IL2RA;IL12RB1;TNFRSF1B;CD36;IL15RA;IL6;FAS;ACVR1B;IL6ST;CSF2RA;CD14;CXCL3;CD44;TYK2;IL18R1;PF4;PTPN1;TLR2;IL17RB;SOCS3;CSF3R;HMOX1,age_changes_B_naive_02032026
Apical Surface,0.6646705046788137,0.27535692576387216,0.9391223328031512,HSPB1;CROCC;EPHB4;FLOT2;IL2RB;NTNG1;GHRL,age_changes_B_naive_02032026
Pancreas Beta Cells,0.7124279229542387,-0.286875163,-0.891421986,FOXO1;SRP9;SEC11A,age_changes_B_naive_02032026
heme Metabolism,0.7370008470964017,0.18215322979724766,0.8789178540117858,BLVRA;PRDX2;NFE2;CCND3;NUDT4;CAST;ADIPOR1;FOXO3;EIF2AK1;FBXO7;CA2;GDE1;CLIC2;OPTN;MKRN1;HTATIP2;ARL2BP;FECH;TRAK2;DCAF10;PDZK1IP1;ELL2;GCLM;FN3K;MGST3;NR3C1;ABCG2;VEZF1;SLC10A3;CTSB;BLVRB;CIR1;FOXJ2;HBD;MOSPD1;DMTN;ADD2;ALAD;NCOA4;RHCE;TENT5C;SLC6A9;GCLC;SNCA;SDCBP;TCEA1;HTRA2,age_changes_B_naive_02032026
UV Response Dn,0.7445193334916018,0.19544112317257284,0.886257945,ATXN1;TGFBR3;BMPR1A;CDKN1B;SFMBT1;PDGFRB;PDLIM5;PIAS3;MYC;SLC7A1;DAB2;SCN8A;SYNJ2;PEX14;MIOS;MAP2K5;GRK5;SIPA1L1;VLDLR;F3;NR3C1;MT1E;CAV1;LTBP1;MAP1B;RXRA,age_changes_B_naive_02032026
Myc Targets V2,0.7507327897319455,0.2194858681317702,0.8941055372244866,PLK4;SUPV3L1;GRWD1;MYC;WDR74;NPM1;MCM5;PA2G4;NOLC1;UNG;TMEM97;PRMT3;MYBBP1A;PPRC1;IMP4;LAS1L,age_changes_B_naive_02032026
Hedgehog Signaling,0.9380081903970562,0.22075759852375637,0.7294642565204221,TLE3;NRP2;ADGRG1;RTN1;VLDLR;NRCAM;MYH9,age_changes_B_naive_02032026
Myc Targets V1,0,-0.465938577,-2.036211715,GSPT1;NOP56;HSPE1;ABCE1;SRSF7;HSPD1;SSB;EIF2S1;GNL3;PSMC4;VBP1;KPNA2;CCT2;MYC;PSMC6;POLD2;HSP90AB1;TCP1;NME1;CCT5;RRP9;DDX18;EIF4A1;SRM;APEX1;PRDX4;G3BP1;PSMA1;PHB;VDAC3;HDAC2;IFRD1;EIF3J;PCNA;TYMS;TXNL4A;CCT3;SRSF2;YWHAE;CTPS1;COPS5;TARDBP;CDK4;PSMA4;C1QBP;SNRPD1;XPO1;RANBP1;BUB3;MCM2;ODC1;RAN;SNRPG;EIF1AX;SSBP1;RPS10;PSMA2;HDGF;SERBP1;NOP16;UBE2E1;HNRNPD;IMPDH2,age_changes_CD14_mono_02032026
Myc Targets V2,0,-0.595295737,-2.199921681,NOP56;HSPE1;PPAN;HSPD1;TBRG4;GNL3;NDUFAF4;HK2;BYSL;MYC;RRP9;DDX18;MRTO4;SRM;GRWD1;PHB;UTP20;SLC29A2;DCTPP1;WDR74;CDK4,age_changes_CD14_mono_02032026
Coagulation,0,0.47688612776879363,2.2302476339076125,ADAM9;PECAM1;CLU;PRSS23;CTSB;HTRA1;FURIN;MMP14;TIMP1;F8;GNB2;LRP1;ANG;WDR1;SERPINA1;GSN;LTA4H;CTSK;C1R;RAC1;CSRP1;P2RY1;PLAU;RAPGEF3;SERPING1;VWF;PROS1;RABIF;CPQ;SPARC;SH2B2;CFH;CTSO,age_changes_CD14_mono_02032026
Complement,0.008333333,0.36401533986271056,1.9066788728967416,L3MBTL4;ADAM9;PIM1;CCL5;CLU;CR1;GZMB;CTSB;RBSN;F5;MMP14;TIMP1;WAS;GNG2;F8;GRB2;GNB2;LRP1;PDP1;PLSCR1;ANG;ITGAM;SERPINA1;LTA4H;PIK3R5;GZMA;C1R;ME1;CSRP1;CASP4;PRCP;RHOG;CXCL1;CALM3;CASP5;GZMK;S100A12;SERPING1;LGALS3;SIRT6;PSMB9;PIK3CG;RABIF;CPQ;CPM;USP15;XPNPEP1;CFH;CTSO;DUSP5;DOCK4,age_changes_CD14_mono_02032026
IL-6/JAK/STAT3 Signaling,0.009259259,0.40071963747822104,1.8515222628554842,PIM1;HMOX1;STAT3;IL1R2;GRB2;IL1R1;CSF3R;TNFRSF12A;PTPN1;PTPN11;IL17RA;PTPN2;IL12RB1;PIK3R5;CXCL3;IFNGR2;IL15RA;ACVR1B;IL4R;CD38;STAT1;CXCL1;TYK2;LTBR;CSF1;CCL7,age_changes_CD14_mono_02032026
Hypoxia,0.011805555555555557,0.34017567041341473,1.7657331720768736,PIM1;HMOX1;CAVIN3;MYH9;SDC4;MT2A;SLC25A1;RORA;AK4;NOCT;MT1E;MAP3K1;SDC2;NEDD4L;ALDOA;TGM2;SLC6A6;PGM1;HDLBP;SDC3;FBP1;VHL;MIF;ZNF292;PFKFB3;CITED2;GAA;KDM3A;CHST2;NDST1;PAM;GPI;SLC2A5;SLC2A3;CDKN1B;GRHPR;SLC37A4;GYS1;LXN;XPNPEP1;SLC2A1;MXI1;GALK1;TPBG;LDHA;PFKL,age_changes_CD14_mono_02032026
Angiogenesis,0.017857142857142856,0.46826599496756216,1.6375198382660374,TIMP1;NRP1;APP;VCAN;FGFR1;TNFRSF21;JAG1;ITGAV;LRPAP1;S100A4;THBD,age_changes_CD14_mono_02032026
Apical Junction,0.018055555555555557,0.3277548442002605,1.6603194891616289,ADAM9;MYH9;PECAM1;CNN2;SIRPA;ZYX;MAP3K20;CD99;NECTIN2;FYB1;MVD;CTNNA1;EXOC4;VCAN;GTF2F1;SHC1;AKT2;CRAT;PIK3CB;MPP5;ACTN1;ARHGEF6;SDC3;SYK;ADAM15;RSU1;B4GALT1;WASL;MADCAM1;MDK;VWF;ACTN4;MSN;ITGB4;INPPL1;FSCN1,age_changes_CD14_mono_02032026
heme Metabolism,0.018888889,0.3212134751334586,1.6663954231279263,ADIPOR1;SEC14L1;CTSB;RIOK3;TCEA1;EIF2AK1;PRDX2;SYNJ1;MKRN1;NARF;CAST;GDE1;ACP5;PIGQ;KLF3;SLC25A37;SMOX;RCL1;MPP1;GMPS;FBXO7;ATP6V0A1;PGLS;TFDP2;SLC6A8;PDZK1IP1;MFHAS1;HEBP1;PICALM;FN3K;CIR1;HTATIP2;MBOAT2;SLC10A3;PC;FBXO9;USP15;SLC2A1;GYPC;MXI1;SLC30A1;VEZF1;DCAF11;SLC7A11;TRAK2;BNIP3L;BPGM;TNS1;KAT2B;BLVRB;BACH1;BTRC;RNF19A;HBB;PSMD9;ERMAP;XPO7;BSG,age_changes_CD14_mono_02032026
Interferon Gamma Response,0.019444444444444448,0.3059557740037823,1.610090520474871,IL10RA;VAMP5;PIM1;CCL5;HIF1A;TXNIP;FCGR1A;STAT3;FPR1;MT2A;TAPBP;MVP;UPP1;PLSCR1;ST8SIA4;PTPN1;ARID5B;PTPN2;METTL7B;STAT4;OGFR;GZMA;LATS2;IFITM2;PSMB10;C1R;PELI1;CMTR1;IL15RA;CASP4;IFITM3;ADAR;CASP8;IL4R;IL2RB;CD38;STAT1;HLA-DMA;SERPING1;NLRC5;PSME1;PSMB9;TRIM26;CCL7;TRAFD1;BATF2;CFH;MYD88;SOCS3;ZNFX1,age_changes_CD14_mono_02032026
Wnt-beta Catenin Signaling,0.02298287,-0.464522714,-1.578277459,LEF1;TCF7;MYC;NOTCH4;TP53;HDAC2;NKD1;KAT2A;AXIN2,age_changes_CD14_mono_02032026
Fatty Acid Metabolism,0.023030453492221117,-0.380630678,-1.609608607,CD1D;ACADM;IL4I1;HCCS;HSPH1;SDHD;MDH1;NTHL1;CA2;CCDC58;GPD2;ECI2;PDHA1;OSTC;APEX1;CPOX;ECI1;ECH1;BCKDHB;SUCLG1;HSP90AA1;NBN;REEP6;HSD17B7;ACSM3;FH;HMGCL;MCEE;ODC1;RDH11;BPHL;ACSS1;GCDH;PDHB;RDH16;ACAA1,age_changes_CD14_mono_02032026
Apoptosis,0.026851851851851852,0.3076219089410283,1.5450422092519995,TXNIP;HMOX1;CLU;PRF1;DAP;TIMP1;TNFRSF12A;BCL2L1;BCL2L2;APP;RELA;F2R;TGFBR3;SPTAN1;HSPB1;GSN;IGF2R;GPX4;CASP2;GPX3;RHOT2;DNAJC3;CASP4;IFITM3;CASP8;DPYD;CD38;BCL2L11;IL18;LGALS3;CDKN1B;GNA15;MADD,age_changes_CD14_mono_02032026
Unfolded Protein Response,0.037457795431976165,-0.366260164,-1.519204842,NOP56;SRPRB;EIF2S1;NFYB;DDX10;TTC37;DNAJA4;RRP9;KIF5B;EIF4A1;EXOSC2;GOSR2;EIF4A3;XBP1;CKS1B;IFIT1;VEGFA;PAIP1;YIF1A;EIF4A2;DKC1;ALDH18A1;SLC7A5;SLC1A4;CNOT4;PSAT1;NOLC1;IMP3;PDIA6;HERPUD1;PDIA5;LSM1;CNOT6;TATDN2;EXOSC5;BANF1,age_changes_CD14_mono_02032026
Oxidative Phosphorylation,0.039113704,-0.340426202,-1.500101833,ACADM;MTX2;HCCS;CYCS;SDHD;FXN;MDH1;CYB5A;NDUFA9;PDHA1;NDUFB8;ECI1;NDUFA8;SLC25A11;VDAC3;ECH1;NDUFB3;ATP6V1D;SUCLG1;TIMM17A;MRPS22;LRPPRC;MGST3;IDH3A;ATP5PO;ATP6V1C1;ACAT1;FH;ATP5F1B;NDUFA7;PDHX;ETFA;NDUFC2;ATP6V1E1;FDX1;SLC25A12;SLC25A20;TIMM8B;TIMM9;UQCRC2;COX17;NDUFV2;PDHB;ATP5MC3;ACAA1;ATP5PF;NDUFS2;MRPS11;ACAA2;NDUFS4;CASP7;MRPL35;TIMM10;DLAT,age_changes_CD14_mono_02032026
